Problem,Specialist
আমার এই সমস্যা অনেকদিন যাবত। আমার নামাজ পড়তে খুব কষ্ট হচ্ছে। নামাজে দাড়ালে যত্তসব আজে বাজে চিন্তা আসে। আমার প্রতিটা দিন খুব কষ্টের মধ্যে দিয়ে যাচ্ছে। আমি আমার কষ্টটা কাউকে বুঝাতে পারছি না।,Psychiatrist
আমার বুক অনেক জ্বালা পুড়া করে। মনে হয় কিছু অনেক ভাড়ি কিছু চাপ দিচ্ছে বুকে।,Cardiologist
রাতে ঘুম হয় না টেনশনে।বহু রাত কেটে যায় টেনশনে।,Psychiatrist
আমার মায়ের চোখ ভাড় হয়ে থাকে ঘুম ঘুম ভাব হয়ে থাকে। অশান্তি লাগে,Medicine
আমার ঠিকমত ঘুম হয় না আবার রাতে একটু পরপরই ঘুম ভেঙ্গে যায় এরপর ঘুম আসেও না।,Medicine
আমার ছেলের হাঁটুতে অনেক ব্যথা করে ও হাঁটার সময় পা বাকা করে ফেলে,Orthopedic
ডিপ্রেশনে অভ্যস্ত হয়ে গেছি অধিকাংশ সময় কেন যে ডিপ্রেসড থাকি নিজেকে শেষ করে দিতে মন চাই বুঝতে পারিনা।,Psychiatrist
আমার মেয়ে ৩ মাসের প্র্যাগনেন্ট। ওর অনেক বেশি প্রেসার থাকে আর খিচুনি উঠে। এমনকি মুখ থেকে লালাও বের হয় তখন,Gynecologist
"কোনো ঘটনা প্রথমবার চোখের সামনে ঘটছে বা কোনো কথা প্রথমবার শুনছি কিন্তু 30 সেকেন্ড পরেই মনে হয় এই কথা তো আমি আগেই শুনছিলাম বা এই ঘটনার সাথে তো আমি আগে থেকেই পরিচিত। 
এটা কি আদৌও কোনো সমস্যা নাকি নরমাল?",Psychiatrist
আমার বাবার হাত অনেক ব্যথা করে নাড়াতেই পারে না,Medicine
"আমি প্রচুর শপ্ন দেখি রাতে ঘুমালে বা দিনে ঘুমালে, কল্পনার মাধ্যমে রাত কাটে, এমনটা কেন হয়?",Psychiatrist
আচ্ছা অতিরিক্ত অভারথিংকিং থেকে কিভাবে মুক্তি পাওয়া যায়। অতিরিক্ত অভারথিংকিং এর জন্য আমার জীবন দুর্বিষহ হয়ে উঠছে।,Psychiatrist
আমার ছেলের গত সাত দিন যাবত অনেক জ্বর। খাবারের স্বাদ তিতা লাগে। ,Medicine
আমার মায়ের পায়ের গোরালি অনেক ব্যথা করে আর পায়ে পানি আসে,Orthopedic
কালকে থেকে আমার অনেক বেশি গাল এবং গলা ফুলে গিয়েছে,Medicine
আমার তিন দিন যাবত অনেক মাথা ব্যথা,Medicine
আমি প্রতিদিন রাতে অনেক বেশি স্বপ্ন দেখি। স্বপ্নে যা দেখি তা বেশির ভাগ সময় পরবতীর্তে আমার সাথে ঘটে ।মাঝে মাঝে ভীষণ অদ্ভুত স্বপ্ন দেখি যা আমাকে খুব Disturb করে। এর কারণ কি??,Psychiatrist
আমার জীবন তো শেষ হচ্ছে। সাথে আমার ছোট্ট একটা মেয়ের আর হাজবেন্ড এর জীবন। ধ্বংস করে দিচ্ছি। সৃষ্টি কর্তা এর থেকে মৃত্যু দিত।,Psychiatrist
